TITLE="Euler"
 VARIABLES="x","y","rho","p","u","v"
ZONE I=         100 J=         100 F=POINT
7.171717171717172379e-01 2.525252525252525415e-01 2.309502363204956055e+00 6.986873149871826172e-01 -7.992986440658569336e-01 -3.326051533222198486e-01
7.171717171717172379e-01 2.626262626262626521e-01 2.257891416549682617e+00 6.770040988922119141e-01 -8.045281171798706055e-01 -3.185397386550903320e-01
7.171717171717172379e-01 2.727272727272727626e-01 2.206559181213378906e+00 6.552938818931579590e-01 -8.099588155746459961e-01 -3.042288720607757568e-01
7.171717171717172379e-01 2.828282828282828731e-01 2.154048442840576172e+00 6.328651309013366699e-01 -8.156318664550781250e-01 -2.891970276832580566e-01
7.171717171717172379e-01 2.929292929292929282e-01 2.099413156509399414e+00 6.093274354934692383e-01 -8.215852975845336914e-01 -2.730940282344818115e-01
7.171717171717172379e-01 3.030303030303030387e-01 2.043286800384521484e+00 5.853035449981689453e-01 -8.278565406799316406e-01 -2.561565041542053223e-01
7.171717171717172379e-01 3.131313131313131493e-01 1.987230420112609863e+00 5.629552602767944336e-01 -8.344910144805908203e-01 -2.395922541618347168e-01
7.171717171717172379e-01 3.232323232323232598e-01 1.910626649856567383e+00 5.419785380363464355e-01 -8.422873020172119141e-01 -2.249184548854827881e-01
7.171717171717172379e-01 3.333333333333333703e-01 6.409786343574523926e-01 5.283923149108886719e-01 -1.021734178066253662e-01 -3.468118607997894287e-01
7.171717171717172379e-01 3.434343434343434809e-01 6.383962631225585938e-01 5.264669656753540039e-01 -1.009596288204193115e-01 -3.674052357673645020e-01
7.171717171717172379e-01 3.535353535353535914e-01 6.367468237876892090e-01 5.261673927307128906e-01 -1.067715585231781006e-01 -3.896199762821197510e-01
7.171717171717172379e-01 3.636363636363636465e-01 6.343531012535095215e-01 5.245288610458374023e-01 -1.146008670330047607e-01 -4.126029014587402344e-01
7.171717171717172379e-01 3.737373737373737570e-01 6.317516565322875977e-01 5.225922465324401855e-01 -1.200713217258453369e-01 -4.371636509895324707e-01
7.171717171717172379e-01 3.838383838383838675e-01 6.293550133705139160e-01 5.209325551986694336e-01 -1.211425960063934326e-01 -4.645547866821289062e-01
7.171717171717172379e-01 3.939393939393939781e-01 6.271079778671264648e-01 5.194960832595825195e-01 -1.174673140048980713e-01 -4.954503774642944336e-01
7.171717171717172379e-01 4.040404040404040886e-01 6.247328519821166992e-01 5.179560184478759766e-01 -1.093947589397430420e-01 -5.299040675163269043e-01
7.171717171717172379e-01 4.141414141414141992e-01 6.218932271003723145e-01 5.159058570861816406e-01 -9.750917553901672363e-02 -5.674760341644287109e-01
7.171717171717172379e-01 4.242424242424242542e-01 6.182690262794494629e-01 5.129514932632446289e-01 -8.254066109657287598e-02 -6.074131131172180176e-01
7.171717171717172379e-01 4.343434343434343647e-01 6.136032938957214355e-01 5.087699890136718750e-01 -6.538733839988708496e-02 -6.488416194915771484e-01
7.171717171717172379e-01 4.444444444444444753e-01 6.077410578727722168e-01 5.031590461730957031e-01 -4.711976647377014160e-02 -6.909041404724121094e-01
7.171717171717172379e-01 4.545454545454545858e-01 6.006762385368347168e-01 4.960901737213134766e-01 -2.895110845565795898e-02 -7.328063249588012695e-01
7.171717171717172379e-01 4.646464646464646964e-01 5.926045775413513184e-01 4.877792000770568848e-01 -1.218131184577941895e-02 -7.738704085350036621e-01
7.171717171717172379e-01 4.747474747474748069e-01 5.839876532554626465e-01 4.787888526916503906e-01 1.918375492095947266e-03 -8.138784170150756836e-01
7.171717171717172379e-01 4.848484848484848619e-01 5.754935145378112793e-01 4.700868427753448486e-01 1.235136389732360840e-02 -8.541973233222961426e-01
7.171717171717172379e-01 4.949494949494949725e-01 5.672299861907958984e-01 4.625598490238189697e-01 1.910212635993957520e-02 -8.978739976882934570e-01
7.171717171717172379e-01 5.050505050505050830e-01 5.637677907943725586e-01 4.557701647281646729e-01 5.090123414993286133e-02 -8.929078578948974609e-01
7.171717171717172379e-01 5.151515151515152491e-01 1.108168959617614746e+00 4.487678706645965576e-01 4.138737916946411133e-01 -2.255482673645019531e-01
7.171717171717172379e-01 5.252525252525253041e-01 1.122033119201660156e+00 4.489633440971374512e-01 4.439762532711029053e-01 -1.972735822200775146e-01
7.171717171717172379e-01 5.353535353535353591e-01 1.126663684844970703e+00 4.508813619613647461e-01 4.588367342948913574e-01 -1.976348757743835449e-01
7.171717171717172379e-01 5.454545454545455252e-01 1.137367129325866699e+00 4.545600414276123047e-01 4.748269915580749512e-01 -1.889993250370025635e-01
7.171717171717172379e-01 5.555555555555555802e-01 1.149766325950622559e+00 4.597602486610412598e-01 4.908892214298248291e-01 -1.756045073270797729e-01
7.171717171717172379e-01 5.656565656565657463e-01 1.162381649017333984e+00 4.660334587097167969e-01 5.063446164131164551e-01 -1.602557152509689331e-01
7.171717171717172379e-01 5.757575757575758013e-01 1.174754261970520020e+00 4.729396700859069824e-01 5.208877325057983398e-01 -1.442584991455078125e-01
7.171717171717172379e-01 5.858585858585858563e-01 1.186779379844665527e+00 4.801698625087738037e-01 5.344484448432922363e-01 -1.281898170709609985e-01
7.171717171717172379e-01 5.959595959595960224e-01 1.198490262031555176e+00 4.875442385673522949e-01 5.470914840698242188e-01 -1.122925728559494019e-01
7.171717171717172379e-01 6.060606060606060774e-01 1.209979414939880371e+00 4.949741065502166748e-01 5.589354038238525391e-01 -9.665136039257049561e-02
7.171717171717172379e-01 6.161616161616162435e-01 1.221357822418212891e+00 5.024243593215942383e-01 5.701012015342712402e-01 -8.127556741237640381e-02
7.171717171717172379e-01 6.262626262626262985e-01 1.232733726501464844e+00 5.098869800567626953e-01 5.806912183761596680e-01 -6.614381074905395508e-02
7.171717171717172379e-01 6.363636363636364646e-01 1.244198083877563477e+00 5.173653364181518555e-01 5.907827019691467285e-01 -5.122479051351547241e-02
7.171717171717172379e-01 6.464646464646465196e-01 1.255820274353027344e+00 5.248667001724243164e-01 6.004308462142944336e-01 -3.649112582206726074e-02
7.171717171717172379e-01 6.565656565656565746e-01 1.267648220062255859e+00 5.323984622955322266e-01 6.096748709678649902e-01 -2.192099392414093018e-02
7.171717171717172379e-01 6.666666666666667407e-01 1.279712677001953125e+00 5.399674773216247559e-01 6.185432076454162598e-01 -7.499851286411285400e-03
7.171717171717172379e-01 6.767676767676767957e-01 1.292030692100524902e+00 5.475815534591674805e-01 6.270579695701599121e-01 6.783135235309600830e-03
7.171717171717172379e-01 6.868686868686869618e-01 1.304613828659057617e+00 5.552505254745483398e-01 6.352394819259643555e-01 2.093955874443054199e-02
7.171717171717172379e-01 6.969696969696970168e-01 1.317470312118530273e+00 5.629864931106567383e-01 6.431076526641845703e-01 3.498105332255363464e-02
7.171717171717172379e-01 7.070707070707071829e-01 1.330610275268554688e+00 5.708057880401611328e-01 6.506822109222412109e-01 4.892483353614807129e-02
7.171717171717172379e-01 7.171717171717172379e-01 1.344048142433166504e+00 5.787283182144165039e-01 6.579842567443847656e-01 6.279135495424270630e-02
7.171717171717172379e-01 7.272727272727272929e-01 1.357802271842956543e+00 5.867789983749389648e-01 6.650360226631164551e-01 7.660788297653198242e-02
7.171717171717172379e-01 7.373737373737374590e-01 1.371898174285888672e+00 5.949869155883789062e-01 6.718586087226867676e-01 9.040437638759613037e-02
7.171717171717172379e-01 7.474747474747475140e-01 1.386366486549377441e+00 6.033853292465209961e-01 6.784728765487670898e-01 1.042160689830780029e-01
7.171717171717172379e-01 7.575757575757576801e-01 1.401241779327392578e+00 6.120105981826782227e-01 6.848972439765930176e-01 1.180779039859771729e-01
7.171717171717172379e-01 7.676767676767677351e-01 1.416559934616088867e+00 6.209023594856262207e-01 6.911468505859375000e-01 1.320252716541290283e-01
7.171717171717172379e-01 7.777777777777777901e-01 1.432360291481018066e+00 6.301025152206420898e-01 6.972318887710571289e-01 1.460918784141540527e-01
7.171717171717172379e-01 7.878787878787879562e-01 1.448680877685546875e+00 6.396543383598327637e-01 7.031584382057189941e-01 1.603080630302429199e-01
7.171717171717172379e-01 7.979797979797980112e-01 1.465558886528015137e+00 6.496031284332275391e-01 7.089242339134216309e-01 1.746985465288162231e-01
7.171717171717172379e-01 8.080808080808081773e-01 1.483031630516052246e+00 6.599963903427124023e-01 7.145218253135681152e-01 1.892847418785095215e-01
7.171717171717172379e-01 8.181818181818182323e-01 1.501136898994445801e+00 6.708825826644897461e-01 7.199343442916870117e-01 2.040815651416778564e-01
7.171717171717172379e-01 8.282828282828283983e-01 1.519915699958801270e+00 6.823132038116455078e-01 7.251390218734741211e-01 2.191002368927001953e-01
7.171717171717172379e-01 8.383838383838384534e-01 1.539414048194885254e+00 6.943404078483581543e-01 7.301045656204223633e-01 2.343457639217376709e-01
7.171717171717172379e-01 8.484848484848485084e-01 1.559687614440917969e+00 7.070165872573852539e-01 7.347937822341918945e-01 2.498178482055664062e-01
7.171717171717172379e-01 8.585858585858586745e-01 1.580801844596862793e+00 7.203915119171142578e-01 7.391648292541503906e-01 2.655103206634521484e-01
7.171717171717172379e-01 8.686868686868687295e-01 1.602831602096557617e+00 7.345107793807983398e-01 7.431717514991760254e-01 2.814112901687622070e-01
7.171717171717172379e-01 8.787878787878788955e-01 1.625856995582580566e+00 7.494099140167236328e-01 7.467693090438842773e-01 2.974997162818908691e-01
7.171717171717172379e-01 8.888888888888889506e-01 1.649948716163635254e+00 7.651115655899047852e-01 7.499145865440368652e-01 3.137465119361877441e-01
7.171717171717172379e-01 8.989898989898991166e-01 1.675146222114562988e+00 7.816135883331298828e-01 7.525708675384521484e-01 3.301043212413787842e-01
7.171717171717172379e-01 9.090909090909091717e-01 1.701424837112426758e+00 7.988746166229248047e-01 7.547125816345214844e-01 3.464998602867126465e-01
7.171717171717172379e-01 9.191919191919192267e-01 1.728650927543640137e+00 8.167922496795654297e-01 7.563292980194091797e-01 3.628215789794921875e-01
7.171717171717172379e-01 9.292929292929293927e-01 1.756556034088134766e+00 8.351845741271972656e-01 7.574315071105957031e-01 3.789110481739044189e-01
7.171717171717172379e-01 9.393939393939394478e-01 1.784719109535217285e+00 8.537776470184326172e-01 7.580538988113403320e-01 3.945640325546264648e-01
7.171717171717172379e-01 9.494949494949496138e-01 1.812583565711975098e+00 8.722112178802490234e-01 7.582548856735229492e-01 4.095391929149627686e-01
7.171717171717172379e-01 9.595959595959596689e-01 1.839501142501831055e+00 8.900644779205322266e-01 7.581133842468261719e-01 4.235821962356567383e-01
7.171717171717172379e-01 9.696969696969697239e-01 1.864815354347229004e+00 9.069029092788696289e-01 7.577193379402160645e-01 4.364549815654754639e-01
7.171717171717172379e-01 9.797979797979798899e-01 1.887936592102050781e+00 9.223337173461914062e-01 7.571619749069213867e-01 4.479654729366302490e-01
7.171717171717172379e-01 9.898989898989899450e-01 1.908431529998779297e+00 9.360603094100952148e-01 7.565210461616516113e-01 4.579936563968658447e-01
7.171717171717172379e-01 1.000000000000000000e+00 1.926066040992736816e+00 9.479180574417114258e-01 7.558600306510925293e-01 4.665063917636871338e-01
7.272727272727272929e-01 0.000000000000000000e+00 3.001215457916259766e+00 1.001626491546630859e+00 -7.492767572402954102e-01 -5.001443624496459961e-01
7.272727272727272929e-01 1.010101010101010187e-02 3.001140117645263672e+00 1.001603364944458008e+00 -7.492970228195190430e-01 -5.001421570777893066e-01
7.272727272727272929e-01 2.020202020202020374e-02 3.001027822494506836e+00 1.001564025878906250e+00 -7.493208646774291992e-01 -5.001315474510192871e-01
7.272727272727272929e-01 3.030303030303030387e-02 3.000867843627929688e+00 1.001503825187683105e+00 -7.493495941162109375e-01 -5.001101493835449219e-01
7.272727272727272929e-01 4.040404040404040747e-02 3.000647544860839844e+00 1.001416921615600586e+00 -7.493840456008911133e-01 -5.000750422477722168e-01
7.272727272727272929e-01 5.050505050505051108e-02 3.000347375869750977e+00 1.001294970512390137e+00 -7.494261264801025391e-01 -5.000220537185668945e-01
7.272727272727272929e-01 6.060606060606060774e-02 2.999939441680908203e+00 1.001125693321228027e+00 -7.494776248931884766e-01 -4.999457597732543945e-01
7.272727272727272929e-01 7.070707070707071829e-02 2.999383687973022461e+00 1.000891566276550293e+00 -7.495422363281250000e-01 -4.998374581336975098e-01
7.272727272727272929e-01 8.080808080808081495e-02 2.998614788055419922e+00 1.000563859939575195e+00 -7.496243715286254883e-01 -4.996839761734008789e-01
7.272727272727272929e-01 9.090909090909091161e-02 2.997531414031982422e+00 1.000096678733825684e+00 -7.497311830520629883e-01 -4.994635581970214844e-01
7.272727272727272929e-01 1.010101010101010222e-01 2.995961427688598633e+00 9.994118213653564453e-01 -7.498739957809448242e-01 -4.991388320922851562e-01
7.272727272727272929e-01 1.111111111111111188e-01 2.993604898452758789e+00 9.983710050582885742e-01 -7.500715255737304688e-01 -4.986429214477539062e-01
7.272727272727272929e-01 1.212121212121212155e-01 2.989920616149902344e+00 9.967195987701416016e-01 -7.503566741943359375e-01 -4.978525638580322266e-01
7.272727272727272929e-01 1.313131313131313260e-01 2.983897447586059570e+00 9.939789772033691406e-01 -7.507928609848022461e-01 -4.965359568595886230e-01
7.272727272727272929e-01 1.414141414141414366e-01 2.973645210266113281e+00 9.892522096633911133e-01 -7.515064477920532227e-01 -4.942654967308044434e-01
7.272727272727272929e-01 1.515151515151515194e-01 2.955812931060791016e+00 9.809675216674804688e-01 -7.527272701263427734e-01 -4.902962446212768555e-01
7.272727272727272929e-01 1.616161616161616299e-01 2.925412654876708984e+00 9.668480157852172852e-01 -7.547743320465087891e-01 -4.835160374641418457e-01
7.272727272727272929e-01 1.717171717171717404e-01 2.877562761306762695e+00 9.448157548904418945e-01 -7.578943967819213867e-01 -4.727650880813598633e-01
7.272727272727272929e-01 1.818181818181818232e-01 2.811655998229980469e+00 9.149038791656494141e-01 -7.620506286621093750e-01 -4.577132463455200195e-01
7.272727272727272929e-01 1.919191919191919338e-01 2.733611345291137695e+00 8.800687789916992188e-01 -7.669142484664916992e-01 -4.394857883453369141e-01
7.272727272727272929e-01 2.020202020202020443e-01 2.652348279953002930e+00 8.443856239318847656e-01 -7.720857858657836914e-01 -4.200367331504821777e-01
7.272727272727272929e-01 2.121212121212121271e-01 2.574728727340698242e+00 8.108010292053222656e-01 -7.772898674011230469e-01 -4.010109305381774902e-01
7.272727272727272929e-01 2.222222222222222376e-01 2.503830194473266602e+00 7.805037498474121094e-01 -7.824106216430664062e-01 -3.832442462444305420e-01
7.272727272727272929e-01 2.323232323232323482e-01 2.439884424209594727e+00 7.534400224685668945e-01 -7.874457836151123047e-01 -3.668916225433349609e-01
7.272727272727272929e-01 2.424242424242424310e-01 2.381685972213745117e+00 7.289663553237915039e-01 -7.924522161483764648e-01 -3.517242074012756348e-01
7.272727272727272929e-01 2.525252525252525415e-01 2.327532291412353516e+00 7.062517404556274414e-01 -7.975083589553833008e-01 -3.373459875583648682e-01
7.272727272727272929e-01 2.626262626262626521e-01 2.275649785995483398e+00 6.844466924667358398e-01 -8.026874065399169922e-01 -3.232980072498321533e-01
7.272727272727272929e-01 2.727272727272727626e-01 2.224335193634033203e+00 6.627310514450073242e-01 -8.080447912216186523e-01 -3.090909719467163086e-01
7.272727272727272929e-01 2.828282828282828731e-01 2.172023534774780273e+00 6.403530836105346680e-01 -8.136247396469116211e-01 -2.942230701446533203e-01
7.272727272727272929e-01 2.929292929292929282e-01 2.117679119110107422e+00 6.168761253356933594e-01 -8.194881677627563477e-01 -2.783227562904357910e-01
7.272727272727272929e-01 3.030303030303030387e-01 2.061970710754394531e+00 5.929710865020751953e-01 -8.257387876510620117e-01 -2.616558670997619629e-01
7.272727272727272929e-01 3.131313131313131493e-01 2.006265163421630859e+00 5.709500312805175781e-01 -8.324718475341796875e-01 -2.455288767814636230e-01
7.272727272727272929e-01 3.232323232323232598e-01 1.932197928428649902e+00 5.506099462509155273e-01 -8.208335638046264648e-01 -2.356229424476623535e-01
